FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106190661,SILVER LAKE MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Investor - Corp.,Comparable,,213-989-6100,1711 WEST TEMPLE STREET,LOS ANGELES,90026,WILLIAM NELSON,234,211,211,831,39,514,125,0,0,5,13,0,13,1540,0,7863,251,4599,608,0,0,29,77,0,40,13467,0,484,202,82,719,0,0,229,339,0,111,2166,31615412,1447991,15515763,3817837,0,0,324809,437950,0,286516,53446278,1728561,473971,135740,1489210,0,0,228753,540262,0,138708,4735205,0,24265782,1793912,12093245,6591818,0,0,0,-103776,691891,0,0,0,0,0,282269,45615141,0,0,0,0,0,9078191,128050,3558258,-1284771,0,0,657338,286321,0,142955,12566342,240676,16623893,0,0,0,0,0,0,0,1412311,0,0,0,0,0,0,0,0,0,0,0,0,0
106491338,SONOMA SPECIALTY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Sonoma,03 - North Bay,0401,District,Comparable,Rural,707-823-8511,501 PETALUMA AVENUE,SEBASTOPOL,95472,MATT SALAS,37,21,21,74,0,0,28,0,0,0,21,0,0,123,0,397,0,0,100,0,0,0,79,0,4,580,1152,356,6,62,302,0,0,0,302,0,408,1436,2872779,14725,0,858301,0,0,0,708169,0,36439,4490413,775091,23327,80627,728303,0,0,0,775091,0,264207,2646646,0,1123056,28527,27593,696879,0,0,0,0,199441,0,0,0,0,0,66176,2141672,0,0,0,0,0,2524814,9525,53034,889725,0,0,0,1283819,0,234470,4995387,1359846,2018248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106491076,SONOMA VALLEY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Sonoma,03 - North Bay,0403,District,Comparable,,707-935-5000,347 ANDRIEUX STREET,SONOMA,95476,KELLY MATHER,75,64,36,164,45,9,38,0,0,42,5,0,1,304,0,1016,275,39,324,0,0,184,18,0,4,1860,0,6211,1924,266,1404,3,0,3759,197,18,151,13933,11710784,2799870,789855,3389764,0,0,2450948,496512,0,40344,21678077,16476521,5881426,1571640,7178388,11178,0,11301899,872767,68106,723005,44084930,400000,23819325,7579450,2004884,3931213,0,0,0,9704514,1075664,0,67981,0,0,0,311414,48894445,0,0,0,130310,130310,4367980,1101846,356611,6636939,11178,0,3648333,423925,125,451935,16998872,46084,16693846,0,1899874,0,0,0,0,591546,51347570,0,0,0,0,0,0,0,0,0,0,0,0,0
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1015,Investor - Corp.,Comparable,,714-754-5454,2701 S. BRISTOL STREET,SANTA ANA,92704,PETER BARONOFF,178,178,178,179,63,140,218,0,0,6,54,0,352,1012,0,2712,410,824,4127,0,0,56,293,0,516,8938,0,328,273,1294,2501,0,0,85,409,3,872,5765,13365494,2968594,6593899,22625842,0,0,529397,2736692,0,5348803,54168721,722927,1347479,3793856,9090776,0,0,375674,1779852,7440,2814753,19932757,4509596,10436094,2896185,8921124,30816021,-881209,0,0,368930,3037649,0,250269,0,0,0,0,60354659,0,0,0,0,0,3652327,1419888,2347839,900596,0,0,536140,1478896,7440,3403693,13746819,-15901,16488296,368694,0,0,0,0,0,275386,1703427,0,0,0,0,0,0,0,0,0,0,0,0,0
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Investor - Corp.,Comparable,,323-462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,DAVID TOPPER,612,612,341,1403,295,1626,1319,0,0,4,355,0,16,5018,0,8250,1900,10432,8083,0,0,16,1515,0,135,30331,0,1029,546,574,3081,0,0,360,982,2,676,7250,85917553,16428568,35255492,103469288,0,0,3320079,23162016,0,1545765,269098761,8427352,2952973,2582197,16331650,0,0,1090844,10190252,6143,1566067,43147478,1938582,69038692,14771382,27458010,96117947,-2868584,0,0,2964275,21280743,0,0,0,0,0,2413425,233114472,6362568,0,0,0,6362568,25306213,10730331,10999283,24973105,0,0,1432293,11726288,6143,320679,85494335,145077,67918905,0,81835,0,0,0,0,1389308,67946134,0,0,0,0,0,0,0,0,0,0,0,0,0
106141338,SOUTHERN INYO HOSPITAL,20191,01/01/2019,03/31/2019,Open,Inyo,12 - Inland Counties,1201,District,Comparable,Rural,760-876-5501,501 EAST LOCUST STREET,LONE PINE,93545,BRIAN COTTER,37,32,32,16,0,10,0,0,0,2,0,0,5,33,11,46,0,1528,19,0,0,7,0,0,16,1616,1616,564,217,276,228,22,0,343,31,0,163,1844,141355,0,956328,46636,0,0,9841,0,0,121500,1275660,470326,235199,161677,203311,28464,0,332047,68128,0,123265,1622417,86942,196961,53621,349936,59291,0,14232,0,47522,48015,0,0,0,0,0,76773,933293,0,0,0,0,0,414720,181578,768069,144020,14232,0,294366,20113,0,127686,1964784,19461,2591277,239625,116373,0,0,16905,0,0,1062085,0,0,0,0,0,0,0,0,0,0,0,0,0
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,20191,01/01/2019,03/31/2019,Open,Riverside,12 - Inland Counties,1109,Investor - Corp.,Comparable,,951-696-6000,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,BRADLEY NEET,250,250,250,565,985,185,1027,0,0,163,1058,1,122,4106,0,2606,3924,1097,3295,0,0,435,3044,4,364,14769,0,1663,2805,1370,10768,0,0,1668,7310,13,4110,29707,38853965,63807796,13148453,44622520,0,0,6331132,48337050,29371,7347043,222477330,14609403,29735447,6686307,51265987,0,0,8854394,46309670,153116,18732840,176347164,6255143,43982794,78261216,17844704,87560212,0,0,0,12203331,61109758,0,182487,0,0,0,14820745,322220390,0,0,0,0,0,9480574,15282027,1990056,8328295,0,0,2982195,33536962,0,5003995,76604104,1275172,69768579,0,0,0,0,0,0,771131,104536866,0,0,0,0,0,0,0,0,0,0,0,0,0
106100899,ST. AGNES MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Fresno,09 - Central,0605,Church,Comparable,,559-450-3000,1303 EAST HERNDON AVENUE,FRESNO,93720,NANCY HOLLINGSWORTH,436,436,382,2290,567,488,1731,0,0,20,967,38,0,6101,0,13000,3658,2510,7272,0,0,108,3875,174,0,30597,0,11732,2608,2676,13100,0,0,409,10047,1879,0,42451,133815925,36004056,21018304,64345722,0,0,703936,51693345,2102187,0,309683475,53498508,18301422,7262473,51136176,0,0,2167312,46742950,2344157,0,181452998,3462726,145095059,42718597,9520439,96065159,0,0,0,1258504,57399625,0,5232746,0,0,0,0,360752855,0,0,0,0,0,41623340,11586881,18760338,18898651,0,0,1612744,38256222,0,-354558,130383618,2726623,142717998,842828,22965781,0,0,0,0,3921921,196902074,0,0,0,0,0,0,0,0,0,0,0,0,0
106361339,ST. BERNARDINE MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,,909-883-8711,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,DOUGLAS KLEAM,342,323,218,551,1084,305,1388,0,0,23,519,5,147,4022,0,2763,4942,1572,5797,0,0,113,1956,21,635,17799,0,3712,4745,6154,35103,0,0,963,7983,375,1895,60930,61099638,108233810,28583623,107671201,0,0,1815058,42857488,405512,12026730,362693060,14717856,22943408,10100863,57731692,0,0,1370327,18583362,1065183,3342561,129855252,6703378,62446763,108617717,29697575,133881939,-1367079,0,0,2355373,36857651,0,2313066,0,0,0,12543572,394049955,1551199,338143,0,0,1889342,11812161,23808471,7630620,31659942,0,0,515692,23074912,0,1885901,100387699,579550,105977541,0,527573,0,0,0,0,3904357,129716856,0,0,0,0,0,0,0,0,0,0,0,0,0
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Tehama,01 - Northern California,0211,Church,Comparable,Rural,530-225-6000,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,MARK KORTH,76,49,49,395,13,77,189,0,0,15,130,2,14,835,0,1525,57,178,573,0,0,50,351,12,54,2800,0,19395,218,11921,5756,118,0,999,13018,468,852,52745,25855721,998637,3033355,9455198,0,0,793404,5638059,172763,795445,46742582,30570364,799219,6340866,22900250,2983,0,3913676,14461325,719314,1379545,81087542,2315671,45214923,1449948,7034525,25615053,0,34322,0,3220211,6685479,0,1262445,0,0,0,1518152,94350729,0,73079,0,0,73079,10851517,331658,2001943,6612635,0,0,1289965,12252994,0,211762,33552474,152839,30127826,0,7571070,0,0,0,0,1247757,29194249,0,0,0,0,0,0,0,0,0,0,0,0,0
106190754,ST. FRANCIS MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0923,Church,Comparable,,310-900-8900,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,ELEANOR RAMIREZ,384,384,384,603,476,1224,2012,2,0,65,357,33,112,4884,0,4091,3040,6697,8389,10,0,1097,1596,34,283,25237,0,2271,3004,3812,14833,160,0,440,3657,770,576,29523,63319232,57620483,58077952,111677857,239925,0,13106102,27076201,2158860,3510872,336787484,9466278,21972779,11073858,64903818,1008426,0,680506,18081760,3106652,5052230,135346307,1587707,59744737,69882319,47349240,154752735,-9193452,127499,0,10985393,34115451,0,5265513,0,0,0,7945889,382563031,21722153,6509208,0,788058,29019419,12887151,31080454,30996022,27555799,1120852,0,2740133,11630494,0,579274,118590179,464384,113214070,0,89465,0,0,0,0,487762,87553313,0,0,0,0,0,0,0,0,0,0,0,0,0
106380960,ST. FRANCIS MEMORIAL HOSPITAL,20191,01/01/2019,03/31/2019,Open,San Francisco,04 - West Bay,0423,Non Profit Corp.,Comparable,,415-353-6000,900 HYDE STREET,SAN FRANCISCO,94109,"TODD STRUMWASSER, MD",288,170,96,392,92,209,250,0,0,57,188,6,89,1283,0,2476,502,1688,1478,0,0,369,1107,13,192,7825,0,5286,1226,909,3549,0,0,881,9660,575,2002,24088,50448636,7951680,18916549,32702292,0,0,2241422,33255502,851617,12202464,158570162,16953534,3960485,2868268,11707973,0,0,2933084,31560666,1885998,7082252,78952260,3877455,55606256,9575428,12993475,39442791,0,0,0,2908736,33056270,0,4317623,0,0,0,17742337,179520371,0,0,0,0,0,11108093,2001371,6533096,4677455,0,0,1565035,30550432,0,1566569,58002051,1322459,59682253,0,-28391,0,0,0,0,2836437,80726749,0,0,0,0,0,0,0,0,0,0,0,0,0
106560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Ventura,10 - Santa Barbara/Ventura,0811,Non Profit Corp.,Comparable,,805-389-5984,2309 ANTONIO AVENUE,CAMARILLO,93010,DARREN LEE,155,155,119,575,184,24,99,0,0,12,114,2,4,1014,65,6408,1141,337,2081,0,0,58,408,10,18,10461,6178,3132,816,222,2063,0,0,730,2414,0,532,9909,62293116,15841197,3242428,16916673,0,0,562762,7588806,127247,234904,106807133,14229394,5091484,967479,6409368,0,0,3468735,10839373,0,777225,41783058,2219637,64363445,18046978,3610156,17151644,0,0,0,1733610,9477602,0,413500,0,0,0,552042,117568614,0,0,0,0,0,10838463,2816556,570540,6041513,0,0,2055422,8493765,0,205318,31021577,141987,33124337,0,521818,0,0,0,0,1993691,105086851,0,0,0,0,0,0,0,0,0,0,0,0,0
106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Ventura,10 - Santa Barbara/Ventura,0811,Church,Comparable,,805-389-5984,1600 NORTH ROSE AVENUE,OXNARD,93030,DARREN LEE,265,265,163,1108,421,243,498,0,0,110,392,0,16,2788,0,5978,2179,1449,2256,0,0,360,1991,0,100,14313,0,7206,1484,1495,8519,0,0,1373,4409,0,1774,26260,134994924,42569272,22762874,38006950,0,0,5024003,47475851,0,3802381,294636255,26957836,11355100,6101419,27974164,0,0,6975896,20355084,0,4433433,104152932,6766430,130342913,43825198,21833502,49403019,0,0,0,5591783,38176304,0,1300783,0,0,0,6604954,303844886,0,0,0,0,0,29832364,9295474,6564994,15969191,0,0,5286629,27138709,0,856940,94944301,774495,93104599,0,-62107,0,0,0,0,7088635,132716885,0,0,0,0,0,0,0,0,0,0,0,0,0
106121080,ST. JOSEPH HOSPITAL - EUREKA,20191,01/01/2019,03/31/2019,Open,Humboldt,01 - Northern California,0105,Non Profit Corp.,Comparable,,707-445-8121,2700 DOLBEER STREET,EUREKA,95501,"ROBERTA LUSKIN-HAWK, MD",153,153,153,936,51,42,443,0,0,4,260,0,65,1801,0,5432,298,228,2282,0,0,16,1198,0,366,9820,0,15427,634,3947,8788,0,0,1368,8776,0,4234,43174,91587634,4698294,4111311,36607629,0,0,2740624,24711869,0,3697496,168154857,86476121,3947557,1828709,43797752,0,0,7246236,44462338,0,7043025,194801738,608916,155403611,7698357,1907837,66842657,0,0,0,7154960,42347838,0,4596415,0,0,0,3188718,289749309,0,0,0,0,0,22495956,947494,3701909,13386944,0,0,2771497,26092740,0,3810746,73207286,110000,52890068,0,2262000,0,0,0,0,1502000,193737000,0,0,0,0,0,0,0,0,0,0,2340068,3987770,0
106301340,ST. JOSEPH HOSPITAL - ORANGE,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1015,Church,Comparable,,714-771-8000,1100 WEST STEWART DRIVE,ORANGE,92868,JEREMY ZOCH,491,379,379,1084,1026,455,0,0,0,732,1830,5,51,5183,0,5182,4481,1725,0,0,0,2689,7975,12,129,22193,0,19884,19023,5270,0,0,0,11641,25450,763,1969,84000,97728222,82456654,20778782,0,0,0,52405849,104723826,186589,2024585,360304507,89244603,85381723,23655438,0,0,0,52251452,114227614,3427823,8837958,377026611,429334,156850105,165155316,28807467,0,0,0,0,62638491,169843905,0,3324616,0,0,0,7161210,594210444,251974,0,0,0,251974,30122720,2935034,15626753,0,0,0,42018811,49107535,289796,3271999,143372648,5915610,142315100,0,15270775,0,0,0,0,3680830,393042459,0,0,0,0,0,0,0,0,0,0,0,0,0
106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,20191,01/01/2019,03/31/2019,Open,San Joaquin,06 - North San Joaquin,0507,Non Profit Corp.,Comparable,,209-461-2000,2510 NORTH CALIFORNIA STREET,STOCKTON,95204,PAUL RAINS,35,35,35,184,92,0,0,0,0,4,208,0,1,489,0,1277,702,0,0,0,0,38,832,0,6,2855,0,167,12,0,0,0,0,160,1555,0,40,1934,3617875,2015029,0,0,0,0,106617,2357505,0,16520,8113546,89165,6832,0,0,0,0,86631,848550,0,21304,1052482,194622,2495041,1185702,0,0,0,0,0,93768,1462258,0,-11443,0,0,0,17584,5437532,0,0,0,0,0,1168741,815490,0,0,0,0,99092,1636913,0,8260,3728496,366,5184420,0,1540,0,0,0,0,54602,1539819,0,0,0,0,0,0,0,0,0,0,0,0,0
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20191,01/01/2019,03/31/2019,Open,San Joaquin,06 - North San Joaquin,0507,Non Profit Corp.,Comparable,,209-943-2000,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,DON WILEY,337,337,293,1381,912,418,1374,0,0,75,1136,6,153,5455,0,7056,4412,2374,5063,0,0,399,4286,33,895,24518,0,13180,6923,2573,13873,0,0,2255,9972,435,762,49973,206588093,123698767,46270198,122960473,0,0,12825760,111364088,748233,20345649,644801261,73326243,39031240,15492021,92017968,0,0,8016095,69766292,2676764,6877790,307204413,13152458,241386071,141291190,46405373,181636428,0,0,0,15818626,128388071,0,4270329,0,0,0,18421104,790769650,0,0,0,0,0,37536940,20886721,11541972,33185493,0,0,4739116,50083196,0,3262586,161236024,803604,141834934,4426784,2812896,0,0,0,0,4821866,183314702,0,0,0,0,0,0,0,0,0,0,0,0,0
106301342,ST. JUDE MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1011,Church,Comparable,,714-871-3280,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,BRIAN HELLELAND,320,320,266,1074,1011,182,367,0,0,30,1032,1,18,3715,0,5441,4927,1334,1999,0,0,99,4328,6,65,18199,0,23490,4979,6041,11077,0,0,1045,75159,1042,7187,130020,88314814,26873006,18870110,28622922,0,0,1235302,121479034,116020,827507,286338715,67818771,18457751,12861756,31880848,0,0,2428942,195240703,787131,5298962,334774864,916772,125463357,37903598,25164613,53811866,0,0,0,2978560,246658211,0,8015950,0,0,0,726398,501639325,24709696,0,0,16339116,41048812,30670228,32136855,6567253,6691904,0,0,685684,86400642,-7112799,4483299,160523066,4520296,149645819,0,16286227,0,0,0,0,3842847,624476051,0,0,0,0,0,0,0,0,0,0,0,0,0
106434138,ST. LOUISE REGIONAL HOSPITAL,20191,01/01/2019,02/28/2019,Open,Santa Clara,07 - Santa Clara,0433,Non Profit Corp.,Comparable,,408-848-2000,9400 NO NAME UNO,GILROY,95020,SR. MARGARET KEAVENEY,93,72,30,141,34,58,105,0,0,1,108,0,3,450,0,650,148,230,349,0,0,1,357,0,8,1743,0,1848,311,884,2425,0,0,126,3037,0,184,8815,16124314,3836611,5037891,6931898,0,0,55457,7379005,0,263917,39629093,9816093,1861052,4655433,9913603,0,0,474755,11458900,0,1039365,39219201,1303127,22703260,4892565,8643068,14944586,0,0,0,438969,12228084,0,6907,0,0,0,1097069,66257635,0,0,0,0,0,3178377,641036,1050004,1415412,0,0,75976,6067386,0,162468,12590659,12162,13583116,0,48608945,0,0,0,0,314094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1211,Church,Comparable,Rural,760-242-2311,18300 US HIGHWAY 18,APPLE VALLEY,92307,ALAN H. GARRETT,212,212,210,879,569,262,1182,0,0,34,656,4,62,3648,0,4895,2374,996,4752,0,0,121,2325,6,228,15697,0,2268,2599,2095,9249,0,0,276,3881,61,10515,30944,73557826,46953655,13720023,70557416,0,0,2092144,40550264,168362,3453492,251053182,23380291,34987165,13323144,68629816,0,0,2543873,40584435,389476,6538382,190376582,1550262,84668273,70102909,19795211,126877875,0,0,0,4018858,52078938,0,48098,0,0,0,7314562,366454986,384580,0,0,437895,822475,12269844,12222491,7247956,12309357,0,0,617159,29493656,509740,1127050,75797253,769586,72983687,2749891,15071588,0,0,0,0,3853800,125850057,0,0,0,0,0,0,0,0,0,0,0,0,0
106190053,ST. MARY MEDICAL CENTER - LONG BEACH,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0933,Non Profit Corp.,Comparable,,562-491-9000,1050 LINDEN AVENUE,LONG BEACH,90813,CAROLYN CALDWELL,389,302,183,550,484,406,1141,0,0,51,269,15,111,3027,0,3235,2306,1959,5483,0,0,361,1092,78,489,15003,0,4382,2872,4398,12610,0,0,458,3006,838,1972,30536,44722521,32108236,22880848,62274574,0,0,4235150,17309302,1176833,7359653,192067117,12260852,8036866,12304160,35281700,0,0,1280205,8410831,2345171,5516769,85436554,3960765,43996748,31194664,24615839,73494078,-5104955,0,0,2236998,13800539,0,4940911,0,0,0,9984869,203120456,367716,7507450,0,0,7875166,12198986,9148897,13402287,31272776,0,0,1586982,11098092,1392014,2158347,82258381,4946297,90350732,0,104476,0,0,0,0,1900350,67502202,0,0,0,0,0,0,0,0,0,0,0,0,0
106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,20191,01/01/2019,03/31/2019,Open,San Francisco,04 - West Bay,0423,Non Profit Corp.,Comparable,,415-688-1000,450 STANYAN STREET,SAN FRANCISCO,94117,JOHN ALLEN,403,232,90,558,254,134,97,0,0,23,296,1,42,1405,0,3534,1630,842,629,0,0,160,1144,2,123,8064,0,8285,3334,354,1894,0,0,283,8261,249,742,23402,71695478,30707262,6023778,16462207,0,0,2119652,31410969,126654,7733282,166279282,27268143,10866962,1131513,6249460,0,0,954074,27927761,828684,2541037,77767634,3876430,81307629,35083324,5043106,18478091,0,0,0,2177836,31331025,0,1779742,0,0,0,8403411,187480594,0,0,0,0,0,16264547,6229253,1206627,4050809,0,0,757783,26545812,0,1511491,56566322,2785778,65654245,0,-976573,0,0,0,0,7022495,82761238,0,0,0,0,0,0,0,0,0,0,0,0,0
106010967,ST. ROSE HOSPITAL,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0421,Non Profit Corp.,Comparable,,510-264-4000,27200 CALAROGA AVENUE,HAYWARD,94545,AMAN DHUPER,195,195,174,537,109,125,316,2,0,18,93,52,2,1254,0,2980,439,653,1190,17,0,79,321,72,3,5754,0,1987,204,921,4185,320,0,589,1105,144,929,10384,60621847,11235805,11231989,24811814,281983,0,1768686,8351674,359218,2315308,120978324,9575826,1087330,3909836,15097884,1301755,0,1639012,4356105,412113,2656236,40036097,4696549,52761237,11221611,12526921,34740750,-274654,1661315,0,41464,11571874,0,771331,-692526,0,0,112314,129138186,0,0,0,0,0,17436436,1101524,2889558,5168948,-77577,0,3366234,1135905,692526,162681,31876235,159158,36658335,0,68025,0,0,0,0,1625366,32025599,0,0,0,0,0,0,0,0,0,0,0,0,0
106190762,ST. VINCENT MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Non Profit Corp.,Comparable,,213-484-7111,2131 WEST 3RD STREET,LOS ANGELES,90057,FRANK CRACOLICI,366,333,333,933,633,303,374,0,0,8,272,0,14,2537,83,4923,2711,958,2087,0,0,55,1083,0,60,11877,992,5020,2728,1046,3959,0,0,96,2909,38,1010,16806,103025010,59929157,20530158,45746241,0,0,1329841,28946603,0,1531910,261038920,31835858,19828340,5119567,22649845,0,0,345949,18263777,134965,3629894,101808195,0,114925114,71593191,20591895,63661432,0,0,0,1392788,36822865,0,1407752,0,0,0,4851478,315246515,3209344,0,0,0,3209344,17435753,11373650,5057830,4734654,0,0,283002,10387515,0,1537540,50809944,309773,60755291,0,-1889800,0,0,0,0,253000,45384525,0,0,0,0,0,0,0,0,0,0,0,0,0
106430905,STANFORD UNIVERSITY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Santa Clara,07 - Santa Clara,0429,Non Profit Corp.,Comparable,Teaching,650-723-4000,300 PASTEUR DRIVE,PALO ALTO,94305,DAVID ENTWISTLE,613,474,474,2717,554,243,798,0,0,162,2144,60,59,6737,0,15391,3114,2034,4805,0,0,1393,12345,351,170,39603,0,160328,23997,7807,44091,0,0,27315,204184,548,7593,475863,849902132,160381725,103152218,248018224,0,0,51079346,751567203,21361422,11121326,2196583596,972491330,145555562,47351344,267437250,0,0,165675325,1238500358,3322194,46056328,2886389691,11566991,1617078185,267032964,88060915,474600098,0,0,0,185912046,1221108043,0,24683616,0,0,0,46813352,3936856210,0,5536,0,131352,136888,205315278,38904322,62442647,40860911,0,0,30842625,757392527,0,10495655,1146253965,26682472,1030387067,0,19887210,0,0,0,0,159528389,3273411703,0,0,0,0,0,0,0,0,0,0,9373603,12094461,38825679
106504038,STANISLAUS SURGICAL HOSPITAL,20191,01/01/2019,03/31/2019,Open,Stanislaus,06 - North San Joaquin,0511,Investor - Indiv.,Comparable,,209-572-2700,1421 OAKDALE ROAD,MODESTO,95355,KATRINA HOLMES,23,23,23,54,2,0,0,0,0,36,0,0,4,96,0,95,3,0,0,0,0,53,0,0,4,155,0,1028,144,149,3009,4,0,1443,20,0,87,5884,2511547,94013,0,0,0,0,1558734,0,0,156068,4320362,4995016,841181,184330,5725451,8544,0,7588422,167711,0,636722,20147377,-42277,5370030,736154,169393,4729331,0,4580,0,5129655,123979,0,0,0,0,0,548407,16769252,0,0,0,0,0,2144632,200205,15209,1003394,3967,0,4026602,44068,0,260410,7698487,382947,7537202,0,2064,0,0,0,0,165526,3632391,0,0,0,0,0,0,0,0,0,0,0,0,0
106194967,STAR VIEW ADOLESCENT - PHF,20191,01/01/2019,03/31/2019,Open,Los Angeles,06 - North San Joaquin,0931,Investor - Corp.,Psychiatric Health Facilities,,310-221-6336,4025 WEST 226 STREET,TORRANCE,90505,KENT DUNLAP,16,16,16,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,1384,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877166,0,0,0,0,0,877166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877166,0,0,0,0,0,877166,1227726,874286,0,0,0,0,0,0,262718,847197,0,0,0,0,0,0,0,0,0,0,0,0,0
106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Modoc,01 - Northern California,0201,District,Comparable,Rural,530-279-6111,741 N. MAIN STREET,CEDARVILLE,96104,WILLIAM BOSTIC,26,26,26,6,0,7,0,0,0,0,0,0,4,17,4,79,0,224,0,0,0,0,0,0,180,483,1716,213,0,178,0,0,0,113,0,0,42,546,264411,0,349197,0,0,0,0,0,0,36629,650237,119726,0,58671,0,0,0,54519,0,0,14554,247470,2179,50133,0,72793,0,0,0,0,29806,0,0,0,0,0,0,3295,158206,0,0,0,0,0,334004,0,335074,0,-42,0,22576,0,0,47889,739501,387566,1297967,0,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
